TIMESTAMP,RECORD,Kmh_Max3Sec,WS_kmh_3SecAvg_TMx,WindDir_3sec,Kmh_Mean,WindDir_MeanVect,Kmh_StDev
5/11/17 7:40,407,0,30:00.1,0,0,0,0
5/11/17 7:50,408,0,40:00.1,0,0,0,0
5/11/17 8:00,409,0,50:00.1,0,0,0,0
5/11/17 8:10,410,0,00:00.1,0,0,0,0
5/11/17 8:20,411,0,10:00.1,0,0,0,0
5/11/17 8:30,412,0,20:00.1,0,0,0,0
5/11/17 8:40,413,0,30:00.1,0,0,0,0
5/11/17 8:50,414,0,40:00.1,0,0,0,0
5/11/17 9:00,415,0,50:00.1,0,0,0,0
5/11/17 9:10,416,0,00:00.1,0,0,0,0
5/11/17 9:20,417,0,10:00.1,0,0,0,0
5/11/17 9:30,418,0,20:00.1,0,0,0,0
5/11/17 9:40,419,0,30:00.1,0,0,0,0
5/11/17 9:50,420,0,40:00.1,0,0,0,0
5/11/17 10:00,421,0,50:00.1,0,0,0,0
5/11/17 10:10,422,0,00:00.1,0,0,0,0
5/11/17 10:20,423,0,10:00.1,0,0,0,0
5/11/17 10:30,424,0,20:00.1,0,0,0,0
5/11/17 10:40,425,0,30:00.1,0,0,0,0
5/11/17 10:50,426,0,40:00.1,0,0,0,0
5/11/17 11:00,427,0,50:00.1,0,0,0,0
5/11/17 11:10,428,0,00:00.1,0,0,0,0
5/11/17 11:20,429,0,10:00.1,0,0,0,0
5/11/17 11:30,430,0,20:00.1,0,0,0,0
5/11/17 11:40,431,0,30:00.1,0,0,0,0
5/11/17 11:50,432,0,40:00.1,0,0,0,0
5/11/17 12:00,433,0,50:00.1,0,0,0,0
5/11/17 12:10,434,0,00:00.1,0,0,0,0
5/11/17 12:20,435,0,10:00.1,0,0,0,0
5/11/17 12:30,436,0,20:00.1,0,0,0,0
5/11/17 12:40,437,0,30:00.1,0,0,0,0
5/11/17 12:50,438,0,40:00.1,0,0,0,0
5/11/17 13:00,439,0,50:00.1,0,0,0,0
5/11/17 13:10,440,0,00:00.1,0,0,0,0
5/11/17 13:20,441,0,10:00.1,0,0,0,0
5/11/17 13:30,442,0,20:00.1,0,0,0,0
5/11/17 13:40,443,0,30:00.1,0,0,0,0
5/11/17 13:50,444,0,40:00.1,0,0,0,0
5/11/17 14:00,445,0,50:00.1,0,0,0,0
5/11/17 14:10,446,0,00:00.1,0,0,0,0
5/11/17 14:20,447,0,10:00.1,0,0,0,0
5/11/17 14:30,448,0,20:00.1,0,0,0,0
5/11/17 14:40,449,0,30:00.1,0,0,0,0
5/11/17 14:50,450,0,40:00.1,0,0,0,0
5/11/17 15:00,451,0,50:00.1,0,0,0,0
5/11/17 15:10,452,0,00:00.1,0,0,0,0
5/11/17 15:20,453,0,10:00.1,0,0,0,0
5/11/17 15:30,454,0,20:00.1,0,0,0,0
5/11/17 15:40,455,0,30:00.1,0,0,0,0
5/11/17 15:50,456,0,40:00.1,0,0,0,0
5/11/17 16:00,457,0,50:00.1,0,0,0,0
5/11/17 16:10,458,0,00:00.1,0,0,0,0
5/11/17 16:20,459,0,10:00.1,0,0,0,0
5/11/17 16:30,460,0,20:00.1,0,0,0,0
5/11/17 16:40,461,0,30:00.1,0,0,0,0
5/11/17 16:50,462,0,40:00.1,0,0,0,0
5/11/17 17:00,463,0,50:00.1,0,0,0,0
5/11/17 17:10,464,0,00:00.1,0,0,0,0
5/11/17 17:20,465,0,10:00.1,0,0,0,0
5/11/17 17:30,466,0,20:00.1,0,0,0,0
5/11/17 17:40,467,0,30:00.1,0,0,0,0
5/11/17 17:50,468,0,40:00.1,0,0,0,0
5/11/17 18:00,469,0,50:00.1,0,0,0,0
5/11/17 18:10,470,0,00:00.1,0,0,0,0
5/11/17 18:20,471,0,10:00.1,0,0,0,0
5/11/17 18:30,472,0,20:00.1,0,0,0,0
5/11/17 18:40,473,0,30:00.1,0,0,0,0
5/11/17 18:50,474,0,40:00.1,0,0,0,0
5/11/17 19:00,475,0,50:00.1,0,0,0,0
5/11/17 19:10,476,0,00:00.1,0,0,0,0
